statecode,countycode,v024_numerator,v024_rawvalue,v024_cilow,v024_cihigh,v024_denominator,v024_sourceflag,v024_flag_CT
46,127,228,0.055999999999999994,0.033361702127659584,0.0786382978723404,,,
46,129,235,0.188,0.11174468085106383,0.2642553191489362,,,
46,135,594,0.122,0.0791063829787234,0.16489361702127658,,,
46,137,321,0.557,0.4092553191489362,0.7047446808510639,,,
47,000,290918,0.18899999999999997,0.17827659574468085,0.1997234042553191,,,
47,001,2995,0.182,0.126,0.238,,,
47,003,2474,0.19,0.13161702127659575,0.24838297872340426,,,
47,005,869,0.273,0.1860212765957447,0.35997872340425535,,,
47,007,638,0.281,0.19163829787234044,0.3703617021276596,,,
47,009,3570,0.131,0.08691489361702129,0.17508510638297872,,,
47,011,4562,0.193,0.1453404255319149,0.2406595744680851,,,
47,013,2077,0.257,0.172404255319149,0.341595744680851,,,
47,015,704,0.218,0.1488936170212766,0.2871063829787234,,,
47,017,1344,0.21899999999999997,0.1463191489361702,0.29168085106382974,,,
47,019,2218,0.23,0.15136170212765954,0.3086382978723405,,,
47,021,1093,0.124,0.07753191489361702,0.17046808510638298,,,
47,023,791,0.213,0.14746808510638298,0.278531914893617,,,
47,025,1628,0.27,0.18659574468085108,0.353404255319149,,,
47,027,448,0.298,0.19076595744680852,0.40523404255319145,,,
47,029,2149,0.287,0.19048936170212769,0.38351063829787224,,,
47,031,2753,0.19399999999999998,0.13204255319148936,0.2559574468085106,,,
47,033,648,0.205,0.12874468085106383,0.28125531914893614,,,
47,035,2603,0.243,0.16912765957446813,0.31687234042553186,,,
47,037,24615,0.17300000000000001,0.1289148936170213,0.21708510638297873,,,
47,039,560,0.24,0.16017021276595747,0.31982978723404254,,,
47,041,981,0.22,0.1508936170212766,0.2891063829787234,,,
47,043,1698,0.136,0.08595744680851064,0.18604255319148938,,,
47,045,2060,0.239,0.16989361702127664,0.30810638297872334,,,
47,047,1408,0.185,0.12661702127659574,0.24338297872340425,,,
47,049,1060,0.266,0.17068085106382982,0.36131914893617023,,,
47,051,1612,0.191,0.1338085106382979,0.2481914893617021,,,
47,053,2344,0.192,0.13004255319148939,0.2539574468085106,,,
47,055,1350,0.21899999999999997,0.14870212765957447,0.2892978723404255,,,
47,057,1001,0.217,0.13836170212765958,0.2956382978723404,,,
47,059,2642,0.198,0.13365957446808513,0.2623404255319149,,,
47,061,790,0.26899999999999996,0.17368085106382977,0.3643191489361701,,,
47,063,3343,0.217,0.1562340425531915,0.2777659574468085,,,
47,065,14918,0.19,0.15068085106382978,0.22931914893617023,,,
47,067,516,0.36,0.23131914893617023,0.48868085106382975,,,
47,069,1451,0.295,0.18895744680851068,0.4010425531914893,,,
47,071,1300,0.242,0.15740425531914898,0.326595744680851,,,
47,073,2416,0.222,0.1493191489361702,0.2946808510638298,,,
47,075,1089,0.289,0.1805744680851064,0.39742553191489355,,,
47,077,1125,0.182,0.11646808510638298,0.247531914893617,,,
47,079,1659,0.262,0.18217021276595746,0.34182978723404256,,,
47,081,1160,0.218,0.1488936170212766,0.2871063829787234,,,
47,083,388,0.226,0.14259574468085107,0.30940425531914895,,,
47,085,732,0.201,0.1318936170212766,0.2701063829787234,,,
47,087,603,0.27399999999999997,0.1882127659574468,0.35978723404255314,,,
47,089,1959,0.18100000000000002,0.11904255319148936,0.24295744680851067,,,
47,091,819,0.28,0.1811063829787234,0.37889361702127666,,,
47,093,16172,0.158,0.12463829787234043,0.19136170212765957,,,
47,095,422,0.452,0.30306382978723406,0.600936170212766,,,
47,097,1961,0.366,0.2897446808510638,0.4422553191489362,,,
47,099,2274,0.201,0.13785106382978726,0.26414893617021273,,,
47,101,598,0.214,0.13417021276595745,0.2938297872340425,,,
47,103,1499,0.18899999999999997,0.1282340425531915,0.24976595744680843,,,
47,105,1766,0.159,0.11372340425531915,0.20427659574468085,,,
47,107,2260,0.195,0.13065957446808507,0.25934042553191494,,,
47,109,1161,0.212,0.13574468085106386,0.2882553191489361,,,
47,111,1458,0.22399999999999998,0.14893617021276595,0.299063829787234,,,
47,113,6015,0.27699999999999997,0.21504255319148938,0.3389574468085106,,,
47,115,1262,0.215,0.14351063829787236,0.28648936170212763,,,
47,117,1289,0.152,0.10553191489361702,0.19846808510638297,,,
47,119,3393,0.138,0.09629787234042554,0.1797021276595745,,,
47,121,623,0.231,0.14402127659574468,0.31797872340425537,,,
47,123,2048,0.212,0.1428936170212766,0.28110638297872337,,,
47,125,9815,0.157,0.1224468085106383,0.1915531914893617,,,
47,127,165,0.128,0.08034042553191491,0.1756595744680851,,,
47,129,809,0.196,0.12451063829787236,0.26748936170212767,,,
47,131,1767,0.27,0.20446808510638298,0.33553191489361706,,,
47,133,915,0.191,0.12308510638297873,0.25891489361702125,,,
47,135,511,0.261,0.17640425531914894,0.3455957446808511,,,
47,137,208,0.25,0.16897872340425532,0.33102127659574465,,,
47,139,656,0.198,0.12293617021276597,0.27306382978723404,,,
47,141,3171,0.18600000000000003,0.13476595744680853,0.23723404255319153,,,
47,143,1528,0.214,0.13893617021276594,0.28906382978723405,,,
47,145,1708,0.165,0.10423404255319149,0.22576595744680852,,,
47,147,2443,0.136,0.09310638297872341,0.1788936170212766,,,
47,149,10150,0.115,0.08521276595744681,0.1447872340425532,,,
47,151,1261,0.251,0.16640425531914893,0.33559574468085107,,,
47,153,742,0.21899999999999997,0.13797872340425532,0.3000212765957446,,,
47,155,3674,0.183,0.12461702127659575,0.24138297872340425,,,
47,157,63637,0.281,0.24406382978723404,0.317936170212766,,,
47,159,742,0.165,0.10304255319148936,0.22695744680851065,,,
47,161,502,0.175,0.10708510638297873,0.24291489361702123,,,
47,163,5724,0.19,0.13638297872340424,0.24361702127659576,,,
47,165,5534,0.11900000000000001,0.0844468085106383,0.15355319148936172,,,
47,167,3526,0.247,0.19814893617021279,0.2958510638297872,,,
47,169,375,0.165,0.10423404255319149,0.22576595744680852,,,
47,171,685,0.22,0.13897872340425532,0.3010212765957447,,,
47,173,993,0.23399999999999999,0.15297872340425533,0.31502127659574464,,,
47,175,307,0.23600000000000002,0.14782978723404255,0.3241702127659575,,,
47,177,2167,0.225,0.14993617021276595,0.30006382978723406,,,
47,179,4534,0.18100000000000002,0.12857446808510636,0.23342553191489368,,,
47,181,604,0.235,0.1492127659574468,0.32078723404255316,,,
47,183,1270,0.209,0.13631914893617025,0.28168085106382973,,,
47,185,1178,0.19699999999999998,0.1231276595744681,0.2708723404255319,,,
47,187,3101,0.047,0.03508510638297873,0.05891489361702127,,,
47,189,3152,0.084,0.05778723404255319,0.11021276595744682,,,
48,000,1373461,0.184,0.17804255319148934,0.18995744680851065,,,
48,001,2763,0.24600000000000002,0.1745106382978724,0.31748936170212766,,,
48,003,755,0.132,0.08314893617021277,0.18085106382978725,,,
48,005,5409,0.249,0.1882340425531915,0.3097659574468085,,,
48,007,1235,0.27899999999999997,0.17414893617021276,0.3838510638297872,,,
48,009,255,0.126,0.08072340425531915,0.17127659574468085,,,
48,011,62,0.153,0.09580851063829787,0.21019148936170212,,,
48,013,3077,0.226,0.14974468085106385,0.30225531914893616,,,
48,015,1320,0.18,0.11565957446808511,0.24434042553191487,,,
48,017,459,0.23399999999999999,0.1470212765957447,0.32097872340425526,,,
48,019,699,0.18600000000000003,0.11808510638297873,0.25391489361702135,,,
48,021,4601,0.162,0.10719148936170211,0.2168085106382979,,,
48,023,171,0.225,0.14874468085106385,0.30125531914893616,,,
48,025,1725,0.282,0.17714893617021277,0.3868510638297872,,,
48,027,16740,0.157,0.11291489361702128,0.20108510638297872,,,
48,029,96040,0.191,0.16717021276595745,0.21482978723404256,,,
48,031,286,0.134,0.08276595744680851,0.1852340425531915,,,
48,033,21,0.179,0.11704255319148937,0.2409574468085106,,,
48,035,751,0.19399999999999998,0.1201276595744681,0.2678723404255319,,,
48,037,4187,0.195,0.1211276595744681,0.26887234042553193,,,
48,039,12074,0.121,0.0816808510638298,0.1603191489361702,,,
48,041,9246,0.18899999999999997,0.14491489361702128,0.23308510638297866,,,
48,043,313,0.198,0.1241276595744681,0.27187234042553193,,,
48,045,68,0.217,0.13597872340425532,0.2980212765957447,,,
48,047,773,0.45,0.27604255319148935,0.6239574468085107,,,
48,049,1646,0.215,0.13636170212765958,0.2936382978723404,,,
48,051,900,0.21100000000000002,0.13117021276595747,0.29082978723404257,,,
48,053,1500,0.14,0.08995744680851064,0.19004255319148938,,,
48,055,2172,0.19399999999999998,0.128468085106383,0.25953191489361693,,,
48,057,979,0.21899999999999997,0.1367872340425532,0.3012127659574467,,,
48,059,548,0.17800000000000002,0.10889361702127659,0.24710638297872345,,,
48,061,40331,0.33899999999999997,0.292531914893617,0.3854680851063829,,,
48,063,910,0.264,0.17344680851063832,0.3545531914893617,,,
48,065,173,0.128,0.08153191489361702,0.17446808510638298,,,
48,067,1503,0.233,0.14840425531914894,0.31759574468085106,,,
48,069,455,0.217,0.14074468085106384,0.29325531914893616,,,
48,071,1520,0.10300000000000001,0.06368085106382979,0.14231914893617023,,,
48,073,3614,0.27699999999999997,0.21265957446808512,0.3413404255319148,,,
48,075,301,0.237,0.14882978723404255,0.3251702127659574,,,
48,077,369,0.171,0.10904255319148937,0.23295744680851066,,,
48,079,223,0.33799999999999997,0.21885106382978725,0.4571489361702127,,,
48,081,135,0.19,0.11851063829787235,0.26148936170212767,,,
48,083,436,0.26899999999999996,0.16534042553191491,0.372659574468085,,,
48,085,19071,0.066,0.05170212765957448,0.08029787234042553,,,
48,087,210,0.318,0.22268085106382982,0.41331914893617017,,,
48,089,1104,0.222,0.14217021276595745,0.3018297872340425,,,
48,091,3843,0.091,0.06002127659574469,0.12197872340425531,,,
48,093,843,0.272,0.19217021276595742,0.3518297872340426,,,
48,095,105,0.266,0.16591489361702128,0.36608510638297875,,,
48,097,1880,0.188,0.1308085106382979,0.2451914893617021,,,
48,099,2988,0.158,0.10080851063829788,0.21519148936170213,,,
48,101,87,0.349,0.2286595744680851,0.46934042553191485,,,
48,103,208,0.159,0.10419148936170214,0.21380851063829787,,,
48,105,155,0.21100000000000002,0.13117021276595747,0.29082978723404257,,,
48,107,413,0.33,0.2048936170212766,0.4551063829787234,,,
48,109,173,0.336,0.2097021276595745,0.4622978723404255,,,
48,111,389,0.157,0.101,0.213,,,
48,113,124174,0.195,0.1723617021276596,0.2176382978723404,,,
48,115,770,0.261,0.16091489361702127,0.36108510638297875,,,
48,117,1262,0.223,0.1407872340425532,0.30521276595744684,,,
48,119,296,0.225,0.1392127659574468,0.3107872340425532,,,
48,121,13484,0.059000000000000004,0.03993617021276595,0.07806382978723406,,,
48,123,1091,0.242,0.15502127659574466,0.3289787234042553,,,
48,125,87,0.28300000000000003,0.180531914893617,0.3854680851063831,,,
48,127,848,0.363,0.23789361702127662,0.48810638297872333,,,
48,129,163,0.257,0.1616808510638298,0.3523191489361702,,,
48,131,1043,0.428,0.29336170212765955,0.5626382978723404,,,
48,133,928,0.243,0.15959574468085108,0.3264042553191489,,,
48,135,7130,0.14300000000000002,0.08819148936170212,0.1978085106382979,,,
48,137,102,0.34700000000000003,0.2135531914893617,0.48044680851063837,,,
48,139,5182,0.09,0.05425531914893617,0.12574468085106383,,,
48,141,52652,0.23800000000000002,0.20106382978723403,0.274936170212766,,,
48,143,1567,0.175,0.11780851063829788,0.23219148936170209,,,
48,145,915,0.25,0.1499148936170213,0.35008510638297874,,,
48,147,1504,0.192,0.1348085106382979,0.2491914893617021,,,
48,149,676,0.132,0.07719148936170211,0.1868085106382979,,,
48,151,159,0.20600000000000002,0.12974468085106383,0.2822553191489362,,,
48,153,412,0.319,0.20104255319148936,0.4369574468085107,,,
48,155,58,0.259,0.16129787234042553,0.3567021276595745,,,
48,157,24243,0.10099999999999999,0.07836170212765957,0.12363829787234042,,,
48,159,483,0.21,0.1313617021276596,0.2886382978723404,,,
48,161,943,0.20800000000000002,0.13293617021276594,0.2830638297872341,,,
48,163,1449,0.36200000000000004,0.22617021276595745,0.49782978723404264,,,
48,165,1551,0.193,0.11793617021276596,0.26806382978723403,,,
48,167,12366,0.14800000000000002,0.10748936170212767,0.18851063829787237,,,
48,169,235,0.268,0.16791489361702128,0.36808510638297876,,,
48,171,697,0.132,0.08076595744680852,0.18323404255319148,,,
48,173,23,0.08,0.04902127659574469,0.11097872340425531,,,
48,175,309,0.22399999999999998,0.1370212765957447,0.31097872340425525,,,
48,177,1289,0.249,0.1667872340425532,0.3312127659574468,,,
48,179,1164,0.22399999999999998,0.16085106382978726,0.2871489361702127,,,
48,181,5154,0.14800000000000002,0.10510638297872338,0.19089361702127666,,,
48,183,7337,0.22899999999999998,0.17776595744680856,0.2802340425531914,,,
48,185,1521,0.209,0.1351276595744681,0.2828723404255319,,,
48,187,4731,0.107,0.07006382978723405,0.14393617021276595,,,
48,189,2346,0.28800000000000003,0.20221276595744683,0.3737872340425532,,,
48,191,221,0.368,0.22740425531914896,0.508595744680851,,,
48,193,395,0.215,0.13636170212765958,0.2936382978723404,,,
48,195,190,0.132,0.08076595744680852,0.18323404255319148,,,
48,197,196,0.254,0.1598723404255319,0.3481276595744681,,,
48,199,2176,0.151,0.10095744680851064,0.20104255319148934,,,
48,201,273708,0.22399999999999998,0.20851063829787236,0.2394893617021276,,,
48,203,3885,0.23199999999999998,0.176,0.288,,,
48,205,93,0.083,0.05202127659574468,0.11397872340425533,,,
48,207,279,0.292,0.17642553191489363,0.40757446808510633,,,
48,209,5518,0.091,0.05763829787234043,0.12436170212765957,,,
48,211,113,0.134,0.08395744680851064,0.18404255319148938,,,
48,213,4286,0.23600000000000002,0.1728510638297872,0.2991489361702128,,,
48,215,101192,0.373,0.3420212765957447,0.4039787234042553,,,
48,217,1670,0.193,0.12151063829787236,0.26448936170212767,,,
48,219,1109,0.198,0.12055319148936171,0.2754468085106383,,,
48,221,1618,0.11900000000000001,0.06895744680851064,0.16904255319148936,,,
48,223,1711,0.187,0.12146808510638299,0.25253191489361704,,,
48,225,1261,0.282,0.17714893617021277,0.3868510638297872,,,
48,227,1506,0.217,0.15027659574468086,0.28372340425531917,,,
48,229,154,0.405,0.227468085106383,0.582531914893617,,,
48,231,4716,0.171,0.12214893617021277,0.21985106382978725,,,
48,233,814,0.16899999999999998,0.10585106382978723,0.23214893617021273,,,
48,235,35,0.098,0.06225531914893618,0.13374468085106384,,,
48,237,333,0.172,0.10765957446808512,0.23634042553191487,,,
48,239,737,0.192,0.12051063829787236,0.26348936170212767,,,
48,241,1776,0.23600000000000002,0.14663829787234045,0.3253617021276596,,,
48,243,21,0.231,0.1142340425531915,0.3477659574468085,,,
48,245,14362,0.23600000000000002,0.17999999999999997,0.29200000000000004,,,
48,247,494,0.366,0.2397021276595745,0.4922978723404255,,,
48,249,3096,0.299,0.19414893617021278,0.4038510638297872,,,
48,251,6558,0.128,0.09106382978723404,0.16493617021276596,,,
48,253,737,0.21600000000000003,0.13974468085106384,0.2922553191489362,,,
48,255,787,0.265,0.17682978723404258,0.35317021276595745,,,
48,257,7068,0.134,0.09348936170212767,0.17451063829787233,,,
48,259,967,0.08800000000000001,0.054638297872340424,0.1213617021276596,,,
48,261,11,0.20800000000000002,0.12697872340425534,0.2890212765957447,,,
48,263,25,0.146,0.09000000000000001,0.20199999999999996,,,
48,265,1870,0.19399999999999998,0.12370212765957449,0.26429787234042545,,,
48,267,280,0.34700000000000003,0.23261702127659573,0.46138297872340434,,,
48,269,5,0.102,0.06506382978723405,0.13893617021276594,,,
48,271,142,0.26,0.1611063829787234,0.35889361702127665,,,
48,273,2071,0.29100000000000004,0.188531914893617,0.3934680851063831,,,
48,275,284,0.32,0.20204255319148937,0.4379574468085107,,,
48,277,3565,0.287,0.2202765957446809,0.35372340425531906,,,
48,279,864,0.252,0.16382978723404257,0.34017021276595744,,,
48,281,828,0.171,0.10665957446808509,0.23534042553191492,,,
48,283,381,0.316,0.19446808510638297,0.43753191489361704,,,
48,285,774,0.162,0.10480851063829788,0.21919148936170213,,,
48,287,584,0.159,0.09823404255319151,0.2197659574468085,,,
48,289,800,0.212,0.13336170212765958,0.2906382978723404,,,
48,291,6605,0.204,0.12774468085106386,0.2802553191489361,,,
48,293,1254,0.256,0.1702127659574468,0.3417872340425532,,,
48,295,121,0.16899999999999998,0.10585106382978723,0.23214893617021273,,,
48,297,505,0.235,0.14563829787234045,0.3243617021276595,,,
48,299,740,0.212,0.13455319148936168,0.2894468085106383,,,
48,301,1,0.077,0.03172340425531915,0.12227659574468085,,,
48,303,14651,0.19899999999999998,0.1513404255319149,0.24665957446808506,,,
48,305,339,0.214,0.1413191489361702,0.2866808510638298,,,
48,307,427,0.28,0.1763404255319149,0.3836595744680852,,,
48,309,12738,0.20199999999999999,0.15672340425531914,0.24727659574468083,,,
48,311,22,0.18600000000000003,0.1133191489361702,0.2586808510638299,,,
48,313,684,0.225,0.14397872340425533,0.3060212765957447,,,
48,315,570,0.33299999999999996,0.21861702127659574,0.44738297872340416,,,
48,317,260,0.159,0.09823404255319151,0.2197659574468085,,,
48,319,150,0.20800000000000002,0.12936170212765957,0.28663829787234046,,,
48,321,2464,0.264,0.1841702127659574,0.3438297872340426,,,
48,323,5153,0.292,0.1966808510638298,0.38731914893617014,,,
48,325,2215,0.183,0.12223404255319151,0.24376595744680848,,,
48,327,125,0.344,0.22008510638297873,0.4679148936170212,,,
48,329,7081,0.138,0.09629787234042554,0.1797021276595745,,,
48,331,1290,0.225,0.14874468085106385,0.30125531914893616,,,
48,333,189,0.22399999999999998,0.1370212765957447,0.31097872340425525,,,
48,335,401,0.225,0.1392127659574468,0.3107872340425532,,,
48,337,842,0.175,0.10946808510638298,0.240531914893617,,,
48,339,24468,0.135,0.10759574468085105,0.16240425531914898,,,
48,341,1375,0.207,0.15934042553191488,0.2546595744680851,,,
48,343,828,0.305,0.2061063829787234,0.4038936170212766,,,
48,345,56,0.284,0.1755744680851064,0.39242553191489354,,,
48,347,3704,0.245,0.16993617021276597,0.320063829787234,,,
48,349,3168,0.21600000000000003,0.1433191489361702,0.28868085106382985,,,
48,351,630,0.26899999999999996,0.16653191489361702,0.3714680851063829,,,
48,353,982,0.27699999999999997,0.18763829787234043,0.3663617021276595,,,
48,355,20246,0.247,0.19814893617021279,0.2958510638297872,,,
48,357,441,0.154,0.09442553191489364,0.21357446808510636,,,
48,359,61,0.27399999999999997,0.17034042553191492,0.377659574468085,,,
48,361,4171,0.193,0.12865957446808512,0.2573404255319149,,,
48,363,1791,0.264,0.1960851063829787,0.3319148936170213,,,
48,365,981,0.187,0.11670212765957448,0.2572978723404255,,,
48,367,3893,0.09300000000000001,0.06440425531914894,0.12159574468085109,,,
48,369,459,0.17300000000000001,0.10865957446808512,0.23734042553191492,,,
48,371,857,0.24,0.1589787234042553,0.32102127659574464,,,
48,373,3289,0.3,0.23327659574468085,0.36672340425531913,,,
48,375,6877,0.228,0.1493617021276596,0.3066382978723404,,,
48,377,550,0.35200000000000004,0.2257021276595745,0.47829787234042553,,,
48,379,527,0.20800000000000002,0.13293617021276594,0.2830638297872341,,,
48,381,3707,0.107,0.07125531914893618,0.14274468085106382,,,
48,383,127,0.14400000000000002,0.09038297872340426,0.19761702127659578,,,
48,385,166,0.342,0.20974468085106385,0.4742553191489362,,,
48,387,648,0.271,0.1721063829787234,0.36989361702127665,,,
48,389,764,0.23600000000000002,0.14782978723404255,0.3241702127659575,,,
48,391,380,0.264,0.16391489361702127,0.36408510638297875,,,
48,393,23,0.113,0.0736808510638298,0.1523191489361702,,,
48,395,1035,0.252,0.167404255319149,0.336595744680851,,,
48,397,2244,0.065,0.039978723404255324,0.09002127659574469,,,
48,399,535,0.233,0.14602127659574468,0.31997872340425537,,,
48,401,2021,0.171,0.10665957446808509,0.23534042553191492,,,
48,403,546,0.304,0.19080851063829787,0.41719148936170214,,,
48,405,501,0.318,0.2012340425531915,0.4347659574468085,,,
48,407,1546,0.255,0.1644468085106383,0.3455531914893617,,,
48,409,4593,0.256,0.1880851063829787,0.3239148936170213,,,
48,411,279,0.259,0.15891489361702127,0.35908510638297875,,,
48,413,127,0.222,0.13740425531914893,0.30659574468085105,,,
48,415,888,0.213,0.13793617021276594,0.28806382978723405,,,
48,417,136,0.18899999999999997,0.11870212765957448,0.25929787234042545,,,
48,419,1509,0.24,0.15302127659574466,0.3269787234042553,,,
48,421,125,0.175,0.10946808510638298,0.240531914893617,,,
48,423,9915,0.171,0.12214893617021277,0.21985106382978725,,,
48,425,264,0.127,0.0793404255319149,0.1746595744680851,,,
48,427,7832,0.37,0.2639574468085107,0.4760425531914893,,,
48,429,497,0.261,0.17163829787234047,0.35036170212765955,,,
48,431,60,0.146,0.09119148936170214,0.20080851063829785,,,
48,433,58,0.22399999999999998,0.14059574468085106,0.3074042553191489,,,
48,435,143,0.188,0.11770212765957448,0.2582978723404255,,,
48,437,457,0.28,0.1763404255319149,0.3836595744680852,,,
48,439,76911,0.142,0.12174468085106382,0.16225531914893615,,,
48,441,5418,0.153,0.097,0.209,,,
48,443,28,0.215,0.1327872340425532,0.29721276595744683,,,
48,445,963,0.294,0.18319148936170215,0.4048085106382978,,,
48,447,76,0.209,0.13155319148936173,0.28644680851063825,,,
48,449,1754,0.20199999999999999,0.1340851063829787,0.26991489361702126,,,
48,451,4747,0.171,0.11976595744680851,0.2222340425531915,,,
48,453,31080,0.12,0.09259574468085105,0.14740425531914894,,,
48,455,798,0.28600000000000003,0.18234042553191487,0.3896595744680852,,,
48,457,915,0.23800000000000002,0.1474468085106383,0.32855319148936174,,,
48,459,1879,0.18600000000000003,0.11451063829787234,0.2574893617021277,,,
48,461,173,0.215,0.13517021276595748,0.2948297872340425,,,
48,463,2115,0.324,0.20961702127659576,0.43838297872340426,,,
48,465,3965,0.301,0.2152127659574468,0.3867872340425532,,,
48,467,2431,0.168,0.10723404255319148,0.22876595744680855,,,
48,469,4522,0.2,0.12731914893617025,0.2726808510638298,,,
48,471,2657,0.226,0.14974468085106385,0.30225531914893616,,,
48,473,2755,0.185,0.13138297872340426,0.23861702127659573,,,
48,475,578,0.187,0.12146808510638299,0.25253191489361704,,,
48,477,1555,0.203,0.14104255319148934,0.2649574468085107,,,
48,479,25983,0.316,0.25761702127659575,0.37438297872340426,,,
48,481,2220,0.213,0.13197872340425532,0.2940212765957447,,,
48,483,248,0.209,0.1303617021276596,0.2876382978723404,,,
48,485,6923,0.23600000000000002,0.18595744680851062,0.2860425531914894,,,
48,487,647,0.25,0.16897872340425532,0.33102127659574465,,,
48,489,1612,0.349,0.21674468085106385,0.4812553191489361,,,
48,491,11725,0.07200000000000001,0.054127659574468086,0.08987234042553194,,,
48,493,1733,0.138,0.0951063829787234,0.18089361702127663,,,
48,495,371,0.17600000000000002,0.10927659574468085,0.2427234042553192,,,
48,497,2299,0.121,0.07929787234042553,0.16270212765957448,,,
48,499,1925,0.22,0.1473191489361702,0.2926808510638298,,,
48,501,414,0.17,0.10685106382978722,0.23314893617021282,,,
48,503,862,0.201,0.13308510638297874,0.26891489361702126,,,
48,505,1877,0.439,0.2936382978723404,0.5843617021276596,,,
48,507,1157,0.425,0.28082978723404256,0.5691702127659575,,,
49,000,85097,0.092,0.08365957446808511,0.10034042553191488,,,
49,001,289,0.14,0.08638297872340425,0.19361702127659577,,,
49,003,1667,0.09,0.06140425531914894,0.11859574468085105,,,
49,005,3353,0.083,0.061553191489361704,0.10444680851063831,,,
49,007,860,0.16899999999999998,0.11180851063829787,0.22619148936170208,,,
49,009,17,0.081,0.04882978723404256,0.11317021276595744,,,
49,011,6257,0.057999999999999996,0.041319148936170225,0.07468085106382977,,,
49,013,865,0.135,0.08972340425531913,0.18027659574468088,,,
49,015,373,0.136,0.09072340425531916,0.18127659574468086,,,
49,017,171,0.149,0.093,0.205,,,
49,019,294,0.151,0.09261702127659574,0.20938297872340425,,,
49,021,2319,0.138,0.08795744680851064,0.18804255319148938,,,
49,023,433,0.10099999999999999,0.06287234042553193,0.13912765957446804,,,
49,025,248,0.129,0.07895744680851063,0.17904255319148937,,,
49,027,537,0.133,0.0805744680851064,0.1854255319148936,,,
49,029,184,0.044000000000000004,0.027319148936170212,0.0606808510638298,,,
49,031,79,0.242,0.1466808510638298,0.3373191489361702,,,
49,033,82,0.114,0.06991489361702127,0.15808510638297874,,,
49,035,30453,0.106,0.09051063829787236,0.12148936170212764,,,
49,037,903,0.228,0.1422127659574468,0.3137872340425532,,,
49,039,962,0.139,0.09014893617021277,0.18785106382978725,,,
49,041,824,0.141,0.09095744680851064,0.19104255319148933,,,
49,043,464,0.049,0.02993617021276596,0.06806382978723405,,,
49,045,1899,0.077,0.051978723404255314,0.10202127659574468,,,
49,047,1441,0.127,0.08053191489361702,0.17346808510638298,,,
49,049,16676,0.075,0.06070212765957447,0.08929787234042552,,,
49,051,584,0.057,0.0355531914893617,0.0784468085106383,,,
49,053,6105,0.127,0.09602127659574466,0.15797872340425534,,,
49,055,99,0.166,0.10165957446808509,0.23034042553191492,,,
49,057,6658,0.095,0.06878723404255319,0.12121276595744682,,,
50,000,11515,0.102,0.08770212765957447,0.11629787234042552,,,
50,001,507,0.086,0.04668085106382979,0.1253191489361702,,,
50,003,946,0.14300000000000002,0.07985106382978722,0.2061489361702128,,,
50,005,868,0.16,0.10042553191489362,0.2195744680851064,,,
50,007,1732,0.062,0.03221276595744682,0.09178723404255318,,,
50,009,201,0.191,0.09925531914893618,0.28274468085106386,,,
50,011,1139,0.107,0.0676808510638298,0.1463191489361702,,,
50,013,151,0.121,0.06380851063829787,0.17819148936170212,,,
50,015,562,0.111,0.06453191489361704,0.15746808510638297,,,
50,017,586,0.114,0.0627659574468085,0.16523404255319152,,,
50,019,910,0.17600000000000002,0.11285106382978725,0.23914893617021277,,,
50,021,1248,0.124,0.0715744680851064,0.1764255319148936,,,
50,023,847,0.081,0.04168085106382979,0.12031914893617021,,,
50,025,834,0.111,0.051425531914893616,0.1705744680851064,,,
50,027,983,0.1,0.058297872340425536,0.14170212765957446,,,
51,000,235215,0.127,0.11985106382978723,0.13414893617021278,,,
51,001,1597,0.24100000000000002,0.1540212765957447,0.3279787234042554,,,
51,003,1896,0.087,0.05840425531914894,0.11559574468085104,,,
51,005,484,0.19399999999999998,0.1201276595744681,0.2678723404255319,,,
51,007,390,0.141,0.085,0.19699999999999995,,,
51,009,992,0.162,0.1024255319148936,0.2215744680851064,,,
51,011,576,0.158,0.09961702127659575,0.21638297872340426,,,
51,013,3316,0.08,0.051404255319148925,0.10859574468085108,,,
51,015,1413,0.10300000000000001,0.06606382978723405,0.13993617021276597,,,
51,017,99,0.151,0.09142553191489361,0.21057446808510638,,,
51,019,1873,0.121,0.0816808510638298,0.1603191489361702,,,
51,021,134,0.155,0.09423404255319151,0.2157659574468085,,,
51,023,469,0.076,0.046212765957446805,0.10578723404255319,,,
51,025,651,0.267,0.16572340425531915,0.36827659574468086,,,
51,027,809,0.264,0.1591489361702128,0.3688510638297872,,,
51,029,657,0.226,0.1437872340425532,0.30821276595744684,,,
51,031,1844,0.17800000000000002,0.1255744680851064,0.23042553191489365,,,
51,033,876,0.12,0.06876595744680851,0.17123404255319147,,,
51,035,1127,0.222,0.1493191489361702,0.2946808510638298,,,
51,036,164,0.175,0.10470212765957447,0.2452978723404255,,,
51,037,795,0.322,0.22906382978723405,0.41493617021276596,,,
51,041,7512,0.085,0.05640425531914893,0.11359574468085108,,,
51,043,228,0.079,0.04802127659574468,0.10997872340425532,,,
51,045,150,0.19,0.11612765957446809,0.2638723404255319,,,
51,047,1598,0.11900000000000001,0.07491489361702126,0.16308510638297874,,,
51,049,424,0.22,0.13421276595744686,0.30578723404255315,,,
51,051,596,0.23199999999999998,0.13906382978723403,0.32493617021276594,,,
51,053,948,0.172,0.11480851063829788,0.22919148936170208,,,
